name,K,index,category,compute_success,n_of_clauses
beembrptwo3b2,10,8,polynomial,False,NA
beembrptwo3b2,10,9,polynomial,False,NA
beembrptwo6b1,5,0,polynomial,False,NA
beembrptwo6b1,5,1,polynomial,False,NA
beembrptwo6b1,5,2,polynomial,False,NA
beembrptwo6b1,5,3,polynomial,False,NA
beembrptwo6b1,5,4,polynomial,False,NA
beembrptwo6b1,6,0,polynomial,False,NA
beembrptwo6b1,6,1,polynomial,False,NA
beembrptwo6b1,6,2,polynomial,False,NA
beembrptwo6b1,6,3,polynomial,False,NA
beembrptwo6b1,6,4,polynomial,False,NA
beembrptwo6b1,6,5,polynomial,False,NA
beembrptwo6b1,7,0,polynomial,False,NA
beembrptwo6b1,7,1,polynomial,False,NA
beembrptwo6b1,7,2,polynomial,False,NA
beembrptwo6b1,7,3,polynomial,False,NA
beembrptwo6b1,7,4,polynomial,False,NA
beembrptwo6b1,7,5,polynomial,False,NA
beembrptwo6b1,7,6,polynomial,False,NA
beembrptwo6b1,8,0,polynomial,False,NA
beembrptwo6b1,8,1,polynomial,False,NA
beembrptwo6b1,8,2,polynomial,False,NA
beembrptwo6b1,8,3,polynomial,False,NA
beembrptwo6b1,8,4,polynomial,False,NA
beembrptwo6b1,8,5,polynomial,False,NA
beembrptwo6b1,8,6,polynomial,False,NA
beembrptwo6b1,8,7,polynomial,False,NA
beembrptwo6b1,9,0,polynomial,False,NA
beembrptwo6b1,9,1,polynomial,False,NA
beembrptwo6b1,9,2,polynomial,False,NA
beembrptwo6b1,9,3,polynomial,False,NA
beembrptwo6b1,9,4,polynomial,False,NA
beembrptwo6b1,9,5,polynomial,False,NA
beembrptwo6b1,9,6,polynomial,False,NA
beembrptwo6b1,9,7,polynomial,False,NA
beembrptwo6b1,9,8,polynomial,False,NA
beembrptwo6b1,10,0,polynomial,False,NA
beembrptwo6b1,10,1,polynomial,False,NA
beembrptwo6b1,10,2,polynomial,False,NA
beembrptwo6b1,10,3,polynomial,False,NA
beembrptwo6b1,10,4,polynomial,False,NA
beembrptwo6b1,10,5,polynomial,False,NA
beembrptwo6b1,10,6,polynomial,False,NA
beembrptwo6b1,10,7,polynomial,False,NA
beembrptwo6b1,10,8,polynomial,False,NA
beembrptwo6b1,10,9,polynomial,False,NA
beemcmbrdg1f1,5,0,exponential,False,NA
beemcmbrdg1f1,5,1,exponential,False,NA
beemcmbrdg1f1,5,2,exponential,False,NA
beemcmbrdg1f1,5,3,exponential,False,NA
beemcmbrdg1f1,5,4,exponential,False,NA
beemcmbrdg1f1,6,0,exponential,False,NA
beemcmbrdg1f1,6,1,exponential,False,NA
beemcmbrdg1f1,6,2,exponential,False,NA
beemcmbrdg1f1,6,3,exponential,False,NA
beemcmbrdg1f1,6,4,exponential,False,NA
beemcmbrdg1f1,6,5,exponential,False,NA
beemcmbrdg1f1,7,0,exponential,False,NA
beemcmbrdg1f1,7,1,exponential,False,NA
beemcmbrdg1f1,7,2,exponential,False,NA
beemcmbrdg1f1,7,3,exponential,False,NA
beemcmbrdg1f1,7,4,exponential,False,NA
beemcmbrdg1f1,7,5,exponential,False,NA
beemcmbrdg1f1,7,6,exponential,False,NA
beemcmbrdg1f1,8,0,exponential,False,NA
beemcmbrdg1f1,8,1,exponential,False,NA
beemcmbrdg1f1,8,2,exponential,False,NA
beemcmbrdg1f1,8,3,exponential,False,NA
beemcmbrdg1f1,8,4,exponential,False,NA
beemcmbrdg1f1,8,5,exponential,False,NA
beemcmbrdg1f1,8,6,exponential,False,NA
beemcmbrdg1f1,8,7,exponential,False,NA
beemcmbrdg1f1,9,0,exponential,False,NA
beemcmbrdg1f1,9,1,exponential,False,NA
beemcmbrdg1f1,9,2,exponential,False,NA
beemcmbrdg1f1,9,3,exponential,False,NA
beemcmbrdg1f1,9,4,exponential,False,NA
beemcmbrdg1f1,9,5,exponential,False,NA
beemcmbrdg1f1,9,6,exponential,False,NA
beemcmbrdg1f1,9,7,exponential,False,NA
beemcmbrdg1f1,9,8,exponential,False,NA
beemcmbrdg1f1,10,0,exponential,False,NA
beemcmbrdg1f1,10,1,exponential,False,NA
beemcmbrdg1f1,10,2,exponential,False,NA
beemcmbrdg1f1,10,3,exponential,False,NA
beemcmbrdg1f1,10,4,exponential,False,NA
beemcmbrdg1f1,10,5,exponential,False,NA
beemcmbrdg1f1,10,6,exponential,False,NA
beemcmbrdg1f1,10,7,exponential,False,NA
beemcmbrdg1f1,10,8,exponential,False,NA
beemcmbrdg1f1,10,9,exponential,False,NA
beemcycschd3b1,5,0,linear,False,NA
beemcycschd3b1,5,1,linear,False,NA
beemcycschd3b1,5,2,linear,False,NA
beemcycschd3b1,5,3,linear,False,NA
beemcycschd3b1,5,4,linear,False,NA
beemcycschd3b1,6,0,linear,False,NA
beemcycschd3b1,6,1,linear,False,NA
beemcycschd3b1,6,2,linear,False,NA
beemcycschd3b1,6,3,linear,False,NA
beemcycschd3b1,6,4,linear,False,NA
beemcycschd3b1,6,5,linear,False,NA
beemcycschd3b1,7,0,linear,False,NA
beemcycschd3b1,7,1,linear,False,NA
beemcycschd3b1,7,2,linear,False,NA
beemcycschd3b1,7,3,linear,False,NA
beemcycschd3b1,7,4,linear,False,NA
beemcycschd3b1,7,5,linear,False,NA
beemcycschd3b1,7,6,linear,False,NA
beemcycschd3b1,8,0,linear,False,NA
beemcycschd3b1,8,1,linear,False,NA
beemcycschd3b1,8,2,linear,False,NA
beemcycschd3b1,8,3,linear,False,NA
beemcycschd3b1,8,4,linear,False,NA
beemcycschd3b1,8,5,linear,False,NA
beemcycschd3b1,8,6,linear,False,NA
beemcycschd3b1,8,7,linear,False,NA
beemcycschd3b1,9,0,linear,False,NA
beemcycschd3b1,9,1,linear,False,NA
beemcycschd3b1,9,2,linear,False,NA
beemcycschd3b1,9,3,linear,False,NA
beemcycschd3b1,9,4,linear,False,NA
beemcycschd3b1,9,5,linear,False,NA
beemcycschd3b1,9,6,linear,False,NA
beemcycschd3b1,9,7,linear,False,NA
beemcycschd3b1,9,8,linear,False,NA
beemcycschd3b1,10,0,linear,True,3
beemcycschd3b1,10,1,linear,False,NA
beemcycschd3b1,10,2,linear,False,NA
beemcycschd3b1,10,3,linear,False,NA
beemcycschd3b1,10,4,linear,False,NA
beemcycschd3b1,10,5,linear,False,NA
beemcycschd3b1,10,6,linear,False,NA
beemcycschd3b1,10,7,linear,False,NA
beemcycschd3b1,10,8,linear,False,NA
beemcycschd3b1,10,9,linear,False,NA
beemelev1f1,5,0,polynomial,False,NA
beemelev1f1,5,1,polynomial,False,NA
beemelev1f1,5,2,polynomial,False,NA
beemelev1f1,5,3,polynomial,False,NA
beemelev1f1,5,4,polynomial,False,NA
beemelev1f1,6,0,polynomial,False,NA
beemelev1f1,6,1,polynomial,False,NA
beemelev1f1,6,2,polynomial,False,NA
beemelev1f1,6,3,polynomial,False,NA
beemelev1f1,6,4,polynomial,False,NA
beemelev1f1,6,5,polynomial,False,NA
beemelev1f1,7,0,polynomial,False,NA
beemelev1f1,7,1,polynomial,False,NA
beemelev1f1,7,2,polynomial,False,NA
beemelev1f1,7,3,polynomial,False,NA
beemelev1f1,7,4,polynomial,False,NA
beemelev1f1,7,5,polynomial,False,NA
beemelev1f1,7,6,polynomial,False,NA
beemelev1f1,8,0,polynomial,False,NA
beemelev1f1,8,1,polynomial,False,NA
beemelev1f1,8,2,polynomial,False,NA
beemelev1f1,8,3,polynomial,False,NA
beemelev1f1,8,4,polynomial,False,NA
beemelev1f1,8,5,polynomial,False,NA
beemelev1f1,8,6,polynomial,False,NA
beemelev1f1,8,7,polynomial,False,NA
beemelev1f1,9,0,polynomial,False,NA
beemelev1f1,9,1,polynomial,False,NA
beemelev1f1,9,2,polynomial,False,NA
beemelev1f1,9,3,polynomial,False,NA
beemelev1f1,9,4,polynomial,False,NA
beemelev1f1,9,5,polynomial,False,NA
beemelev1f1,9,6,polynomial,False,NA
beemelev1f1,9,7,polynomial,False,NA
beemelev1f1,9,8,polynomial,False,NA
beemelev1f1,10,0,polynomial,False,NA
beemelev1f1,10,1,polynomial,False,NA
beemelev1f1,10,2,polynomial,False,NA
beemelev1f1,10,3,polynomial,False,NA
beemelev1f1,10,4,polynomial,False,NA
beemelev1f1,10,5,polynomial,False,NA
beemelev1f1,10,6,polynomial,False,NA
beemelev1f1,10,7,polynomial,False,NA
beemelev1f1,10,8,polynomial,False,NA
beemelev1f1,10,9,polynomial,False,NA
beemelev2f1,5,0,linear,True,390942
beemelev2f1,5,1,linear,False,NA
beemelev2f1,5,2,linear,False,NA
beemelev2f1,5,3,linear,False,NA
beemelev2f1,5,4,linear,False,NA
beemelev2f1,6,0,linear,False,NA
beemelev2f1,6,1,linear,False,NA
beemelev2f1,6,2,linear,False,NA
beemelev2f1,6,3,linear,False,NA
beemelev2f1,6,4,linear,False,NA
beemelev2f1,6,5,linear,False,NA
beemelev2f1,7,0,linear,False,NA
beemelev2f1,7,1,linear,False,NA
beemelev2f1,7,2,linear,False,NA
beemelev2f1,7,3,linear,False,NA
beemelev2f1,7,4,linear,False,NA
beemelev2f1,7,5,linear,False,NA
beemelev2f1,7,6,linear,False,NA
beemelev2f1,8,0,linear,False,NA
beemelev2f1,8,1,linear,False,NA
beemelev2f1,8,2,linear,False,NA
beemelev2f1,8,3,linear,False,NA
beemelev2f1,8,4,linear,False,NA
beemelev2f1,8,5,linear,False,NA
beemelev2f1,8,6,linear,False,NA
beemelev2f1,8,7,linear,False,NA
beemelev2f1,9,0,linear,False,NA
beemelev2f1,9,1,linear,False,NA
beemelev2f1,9,2,linear,False,NA
beemelev2f1,9,3,linear,False,NA
beemelev2f1,9,4,linear,False,NA
beemelev2f1,9,5,linear,False,NA
beemelev2f1,9,6,linear,False,NA
beemelev2f1,9,7,linear,False,NA
beemelev2f1,9,8,linear,False,NA
beemelev2f1,10,0,linear,True,390942
beemelev2f1,10,1,linear,False,NA
beemelev2f1,10,2,linear,False,NA
beemelev2f1,10,3,linear,False,NA
beemelev2f1,10,4,linear,False,NA
beemelev2f1,10,5,linear,False,NA
beemelev2f1,10,6,linear,False,NA
beemelev2f1,10,7,linear,False,NA
beemelev2f1,10,8,linear,False,NA
beemelev2f1,10,9,linear,False,NA
beemextnc3f1,5,0,exponential,False,NA
beemextnc3f1,5,1,exponential,False,NA
beemextnc3f1,5,2,exponential,False,NA
beemextnc3f1,5,3,exponential,False,NA
beemextnc3f1,5,4,exponential,False,NA
beemextnc3f1,6,0,exponential,False,NA
beemextnc3f1,6,1,exponential,False,NA
beemextnc3f1,6,2,exponential,False,NA
beemextnc3f1,6,3,exponential,False,NA
beemextnc3f1,6,4,exponential,False,NA
beemextnc3f1,6,5,exponential,False,NA
beemextnc3f1,7,0,exponential,False,NA
beemextnc3f1,7,1,exponential,False,NA
beemextnc3f1,7,2,exponential,False,NA
beemextnc3f1,7,3,exponential,False,NA
beemextnc3f1,7,4,exponential,False,NA
beemextnc3f1,7,5,exponential,False,NA
beemextnc3f1,7,6,exponential,False,NA
beemextnc3f1,8,0,exponential,False,NA
beemextnc3f1,8,1,exponential,False,NA
beemextnc3f1,8,2,exponential,False,NA
beemextnc3f1,8,3,exponential,False,NA
beemextnc3f1,8,4,exponential,False,NA
beemextnc3f1,8,5,exponential,False,NA
beemextnc3f1,8,6,exponential,False,NA
beemextnc3f1,8,7,exponential,False,NA
beemextnc3f1,9,0,exponential,False,NA
beemextnc3f1,9,1,exponential,False,NA
beemextnc3f1,9,2,exponential,False,NA
beemextnc3f1,9,3,exponential,False,NA
beemextnc3f1,9,4,exponential,False,NA
beemextnc3f1,9,5,exponential,False,NA
beemextnc3f1,9,6,exponential,False,NA
beemextnc3f1,9,7,exponential,False,NA
beemextnc3f1,9,8,exponential,False,NA
beemextnc3f1,10,0,exponential,False,NA
beemextnc3f1,10,1,exponential,False,NA
beemextnc3f1,10,2,exponential,False,NA
beemextnc3f1,10,3,exponential,False,NA
beemextnc3f1,10,4,exponential,False,NA
beemextnc3f1,10,5,exponential,False,NA
beemextnc3f1,10,6,exponential,False,NA
beemextnc3f1,10,7,exponential,False,NA
beemextnc3f1,10,8,exponential,False,NA
beemextnc3f1,10,9,exponential,False,NA
beemfrogs4f1,5,0,exponential,True,258
beemfrogs4f1,5,1,exponential,False,NA
beemfrogs4f1,5,2,exponential,False,NA
beemfrogs4f1,5,3,exponential,False,NA
beemfrogs4f1,5,4,exponential,False,NA
beemfrogs4f1,6,0,exponential,False,NA
beemfrogs4f1,6,1,exponential,False,NA
beemfrogs4f1,6,2,exponential,False,NA
beemfrogs4f1,6,3,exponential,False,NA
beemfrogs4f1,6,4,exponential,False,NA
beemfrogs4f1,6,5,exponential,False,NA
beemfrogs4f1,7,0,exponential,False,NA
beemfrogs4f1,7,1,exponential,False,NA
beemfrogs4f1,7,2,exponential,False,NA
beemfrogs4f1,7,3,exponential,False,NA
beemfrogs4f1,7,4,exponential,False,NA
beemfrogs4f1,7,5,exponential,False,NA
beemfrogs4f1,7,6,exponential,False,NA
beemfrogs4f1,8,0,exponential,False,NA
beemfrogs4f1,8,1,exponential,False,NA
beemfrogs4f1,8,2,exponential,False,NA
beemfrogs4f1,8,3,exponential,False,NA
beemfrogs4f1,8,4,exponential,False,NA
beemfrogs4f1,8,5,exponential,False,NA
beemfrogs4f1,8,6,exponential,False,NA
beemfrogs4f1,8,7,exponential,False,NA
beemfrogs4f1,9,0,exponential,False,NA
beemfrogs4f1,9,1,exponential,False,NA
beemfrogs4f1,9,2,exponential,False,NA
beemfrogs4f1,9,3,exponential,False,NA
beemfrogs4f1,9,4,exponential,False,NA
beemfrogs4f1,9,5,exponential,False,NA
beemfrogs4f1,9,6,exponential,False,NA
beemfrogs4f1,9,7,exponential,False,NA
beemfrogs4f1,9,8,exponential,False,NA
beemfrogs4f1,10,0,exponential,False,NA
beemfrogs4f1,10,1,exponential,False,NA
beemfrogs4f1,10,2,exponential,False,NA
beemfrogs4f1,10,3,exponential,False,NA
beemfrogs4f1,10,4,exponential,False,NA
beemfrogs4f1,10,5,exponential,False,NA
beemfrogs4f1,10,6,exponential,False,NA
beemfrogs4f1,10,7,exponential,False,NA
beemfrogs4f1,10,8,exponential,False,NA
beemfrogs4f1,10,9,exponential,False,NA
beemfwt2b2,5,0,exponential,False,NA
beemfwt2b2,5,1,exponential,False,NA
beemfwt2b2,5,2,exponential,False,NA
beemfwt2b2,5,3,exponential,False,NA
beemfwt2b2,5,4,exponential,False,NA
beemfwt2b2,6,0,exponential,False,NA
beemfwt2b2,6,1,exponential,False,NA
beemfwt2b2,6,2,exponential,False,NA
beemfwt2b2,6,3,exponential,False,NA
beemfwt2b2,6,4,exponential,False,NA
beemfwt2b2,6,5,exponential,False,NA
beemfwt2b2,7,0,exponential,False,NA
beemfwt2b2,7,1,exponential,False,NA
beemfwt2b2,7,2,exponential,False,NA
beemfwt2b2,7,3,exponential,False,NA
beemfwt2b2,7,4,exponential,False,NA
beemfwt2b2,7,5,exponential,False,NA
beemfwt2b2,7,6,exponential,False,NA
beemfwt2b2,8,0,exponential,False,NA
beemfwt2b2,8,1,exponential,False,NA
beemfwt2b2,8,2,exponential,False,NA
beemfwt2b2,8,3,exponential,False,NA
beemfwt2b2,8,4,exponential,False,NA
beemfwt2b2,8,5,exponential,False,NA
beemfwt2b2,8,6,exponential,False,NA
beemfwt2b2,8,7,exponential,False,NA
beemfwt2b2,9,0,exponential,False,NA
beemfwt2b2,9,1,exponential,False,NA
beemfwt2b2,9,2,exponential,False,NA
beemfwt2b2,9,3,exponential,False,NA
beemfwt2b2,9,4,exponential,False,NA
beemfwt2b2,9,5,exponential,False,NA
beemfwt2b2,9,6,exponential,False,NA
beemfwt2b2,9,7,exponential,False,NA
beemfwt2b2,9,8,exponential,False,NA
beemfwt2b2,10,0,exponential,False,NA
beemfwt2b2,10,1,exponential,False,NA
beemfwt2b2,10,2,exponential,False,NA
beemfwt2b2,10,3,exponential,False,NA
beemfwt2b2,10,4,exponential,False,NA
beemfwt2b2,10,5,exponential,False,NA
beemfwt2b2,10,6,exponential,False,NA
beemfwt2b2,10,7,exponential,False,NA
beemfwt2b2,10,8,exponential,False,NA
beemfwt2b2,10,9,exponential,False,NA
beemfwt3f3,5,0,linear,False,NA
beemfwt3f3,5,1,linear,False,NA
beemfwt3f3,5,2,linear,False,NA
beemfwt3f3,5,3,linear,False,NA
beemfwt3f3,5,4,linear,False,NA
beemfwt3f3,6,0,linear,False,NA
beemfwt3f3,6,1,linear,False,NA
beemfwt3f3,6,2,linear,False,NA
beemfwt3f3,6,3,linear,False,NA
beemfwt3f3,6,4,linear,False,NA
beemfwt3f3,6,5,linear,False,NA
beemfwt3f3,7,0,linear,False,NA
beemfwt3f3,7,1,linear,False,NA
beemfwt3f3,7,2,linear,False,NA
beemfwt3f3,7,3,linear,False,NA
beemfwt3f3,7,4,linear,False,NA
beemfwt3f3,7,5,linear,False,NA
beemfwt3f3,7,6,linear,False,NA
beemfwt3f3,8,0,linear,False,NA
beemfwt3f3,8,1,linear,False,NA
beemfwt3f3,8,2,linear,False,NA
beemfwt3f3,8,3,linear,False,NA
beemfwt3f3,8,4,linear,False,NA
beemfwt3f3,8,5,linear,False,NA
beemfwt3f3,8,6,linear,False,NA
beemfwt3f3,8,7,linear,False,NA
beemfwt3f3,9,0,linear,False,NA
beemfwt3f3,9,1,linear,False,NA
beemfwt3f3,9,2,linear,False,NA
beemfwt3f3,9,3,linear,False,NA
beemfwt3f3,9,4,linear,False,NA
beemfwt3f3,9,5,linear,False,NA
beemfwt3f3,9,6,linear,False,NA
beemfwt3f3,9,7,linear,False,NA
beemfwt3f3,9,8,linear,False,NA
beemfwt3f3,10,0,linear,False,NA
beemfwt3f3,10,1,linear,False,NA
beemfwt3f3,10,2,linear,False,NA
beemfwt3f3,10,3,linear,False,NA
beemfwt3f3,10,4,linear,False,NA
beemfwt3f3,10,5,linear,False,NA
beemfwt3f3,10,6,linear,False,NA
beemfwt3f3,10,7,linear,False,NA
beemfwt3f3,10,8,linear,False,NA
beemfwt3f3,10,9,linear,False,NA
beemlann2f1,5,0,exponential,False,NA
beemlann2f1,5,1,exponential,False,NA
beemlann2f1,5,2,exponential,False,NA
beemlann2f1,5,3,exponential,False,NA
beemlann2f1,5,4,exponential,False,NA
beemlann2f1,6,0,exponential,False,NA
beemlann2f1,6,1,exponential,False,NA
beemlann2f1,6,2,exponential,False,NA
beemlann2f1,6,3,exponential,False,NA
beemlann2f1,6,4,exponential,False,NA
beemlann2f1,6,5,exponential,False,NA
beemlann2f1,7,0,exponential,False,NA
beemlann2f1,7,1,exponential,False,NA
beemlann2f1,7,2,exponential,False,NA
beemlann2f1,7,3,exponential,False,NA
beemlann2f1,7,4,exponential,False,NA
beemlann2f1,7,5,exponential,False,NA
beemlann2f1,7,6,exponential,False,NA
beemlann2f1,8,0,exponential,False,NA
beemlann2f1,8,1,exponential,False,NA
beemlann2f1,8,2,exponential,False,NA
beemlann2f1,8,3,exponential,False,NA
beemlann2f1,8,4,exponential,False,NA
beemlann2f1,8,5,exponential,False,NA
beemlann2f1,8,6,exponential,False,NA
beemlann2f1,8,7,exponential,False,NA
beemlann2f1,9,0,exponential,False,NA
beemlann2f1,9,1,exponential,False,NA
beemlann2f1,9,2,exponential,False,NA
beemlann2f1,9,3,exponential,False,NA
beemlann2f1,9,4,exponential,False,NA
beemlann2f1,9,5,exponential,False,NA
beemlann2f1,9,6,exponential,False,NA
beemlann2f1,9,7,exponential,False,NA
beemlann2f1,9,8,exponential,False,NA
beemlann2f1,10,0,exponential,False,NA
beemlann2f1,10,1,exponential,False,NA
beemlann2f1,10,2,exponential,False,NA
beemlann2f1,10,3,exponential,False,NA
beemlann2f1,10,4,exponential,False,NA
beemlann2f1,10,5,exponential,False,NA
beemlann2f1,10,6,exponential,False,NA
beemlann2f1,10,7,exponential,False,NA
beemlann2f1,10,8,exponential,False,NA
beemlann2f1,10,9,exponential,False,NA
beemlifts2b1,5,0,polynomial,False,NA
beemlifts2b1,5,1,polynomial,False,NA
beemlifts2b1,5,2,polynomial,False,NA
beemlifts2b1,5,3,polynomial,False,NA
beemlifts2b1,5,4,polynomial,False,NA
beemlifts2b1,6,0,polynomial,False,NA
beemlifts2b1,6,1,polynomial,False,NA
beemlifts2b1,6,2,polynomial,False,NA
beemlifts2b1,6,3,polynomial,False,NA
beemlifts2b1,6,4,polynomial,False,NA
beemlifts2b1,6,5,polynomial,False,NA
beemlifts2b1,7,0,polynomial,False,NA
beemlifts2b1,7,1,polynomial,False,NA
beemlifts2b1,7,2,polynomial,False,NA
beemlifts2b1,7,3,polynomial,False,NA
beemlifts2b1,7,4,polynomial,False,NA
beemlifts2b1,7,5,polynomial,False,NA
beemlifts2b1,7,6,polynomial,False,NA
beemlifts2b1,8,0,polynomial,False,NA
beemlifts2b1,8,1,polynomial,False,NA
beemlifts2b1,8,2,polynomial,False,NA
beemlifts2b1,8,3,polynomial,False,NA
beemlifts2b1,8,4,polynomial,False,NA
beemlifts2b1,8,5,polynomial,False,NA
beemlifts2b1,8,6,polynomial,False,NA
beemlifts2b1,8,7,polynomial,False,NA
beemlifts2b1,9,0,polynomial,False,NA
beemlifts2b1,9,1,polynomial,False,NA
beemlifts2b1,9,2,polynomial,False,NA
beemlifts2b1,9,3,polynomial,False,NA
beemlifts2b1,9,4,polynomial,False,NA
beemlifts2b1,9,5,polynomial,False,NA
beemlifts2b1,9,6,polynomial,False,NA
beemlifts2b1,9,7,polynomial,False,NA
beemlifts2b1,9,8,polynomial,False,NA
beemlifts2b1,10,0,polynomial,False,NA
beemlifts2b1,10,1,polynomial,False,NA
beemlifts2b1,10,2,polynomial,False,NA
beemlifts2b1,10,3,polynomial,False,NA
beemlifts2b1,10,4,polynomial,False,NA
beemlifts2b1,10,5,polynomial,False,NA
beemlifts2b1,10,6,polynomial,False,NA
beemlifts2b1,10,7,polynomial,False,NA
beemlifts2b1,10,8,polynomial,False,NA
beemlifts2b1,10,9,polynomial,False,NA
beemlmprt8f1,5,0,exponential,False,NA
beemlmprt8f1,5,1,exponential,False,NA
beemlmprt8f1,5,2,exponential,False,NA
beemlmprt8f1,5,3,exponential,False,NA
beemlmprt8f1,5,4,exponential,False,NA
beemlmprt8f1,6,0,exponential,False,NA
beemlmprt8f1,6,1,exponential,False,NA
beemlmprt8f1,6,2,exponential,False,NA
beemlmprt8f1,6,3,exponential,False,NA
beemlmprt8f1,6,4,exponential,False,NA
beemlmprt8f1,6,5,exponential,False,NA
beemlmprt8f1,7,0,exponential,False,NA
beemlmprt8f1,7,1,exponential,False,NA
beemlmprt8f1,7,2,exponential,False,NA
beemlmprt8f1,7,3,exponential,False,NA
beemlmprt8f1,7,4,exponential,False,NA
beemlmprt8f1,7,5,exponential,False,NA
beemlmprt8f1,7,6,exponential,False,NA
beemlmprt8f1,8,0,exponential,False,NA
beemlmprt8f1,8,1,exponential,False,NA
beemlmprt8f1,8,2,exponential,False,NA
beemlmprt8f1,8,3,exponential,False,NA
beemlmprt8f1,8,4,exponential,False,NA
beemlmprt8f1,8,5,exponential,False,NA
beemlmprt8f1,8,6,exponential,False,NA
beemlmprt8f1,8,7,exponential,False,NA
beemlmprt8f1,9,0,exponential,False,NA
beemlmprt8f1,9,1,exponential,False,NA
beemlmprt8f1,9,2,exponential,False,NA
beemlmprt8f1,9,3,exponential,False,NA
beemlmprt8f1,9,4,exponential,False,NA
beemlmprt8f1,9,5,exponential,False,NA
beemlmprt8f1,9,6,exponential,False,NA
beemlmprt8f1,9,7,exponential,False,NA
beemlmprt8f1,9,8,exponential,False,NA
beemlmprt8f1,10,0,exponential,False,NA
beemlmprt8f1,10,1,exponential,False,NA
beemlmprt8f1,10,2,exponential,False,NA
beemlmprt8f1,10,3,exponential,False,NA
beemlmprt8f1,10,4,exponential,False,NA
beemlmprt8f1,10,5,exponential,False,NA
beemlmprt8f1,10,6,exponential,False,NA
beemlmprt8f1,10,7,exponential,False,NA
beemlmprt8f1,10,8,exponential,False,NA
beemlmprt8f1,10,9,exponential,False,NA
beemlup1b1,5,0,linear,True,4
beemlup1b1,5,1,linear,False,NA
beemlup1b1,5,2,linear,False,NA
beemlup1b1,5,3,linear,False,NA
beemlup1b1,5,4,linear,False,NA
beemlup1b1,6,0,linear,False,NA
beemlup1b1,6,1,linear,False,NA
beemlup1b1,6,2,linear,False,NA
beemlup1b1,6,3,linear,False,NA
beemlup1b1,6,4,linear,False,NA
beemlup1b1,6,5,linear,False,NA
beemlup1b1,7,0,linear,False,NA
beemlup1b1,7,1,linear,False,NA
beemlup1b1,7,2,linear,False,NA
beemlup1b1,7,3,linear,False,NA
beemlup1b1,7,4,linear,False,NA
beemlup1b1,7,5,linear,False,NA
beemlup1b1,7,6,linear,False,NA
beemlup1b1,8,0,linear,False,NA
beemlup1b1,8,1,linear,False,NA
beemlup1b1,8,2,linear,False,NA
beemlup1b1,8,3,linear,False,NA
beemlup1b1,8,4,linear,False,NA
beemlup1b1,8,5,linear,False,NA
beemlup1b1,8,6,linear,False,NA
beemlup1b1,8,7,linear,False,NA
beemlup1b1,9,0,linear,False,NA
beemlup1b1,9,1,linear,False,NA
beemlup1b1,9,2,linear,False,NA
beemlup1b1,9,3,linear,False,NA
beemlup1b1,9,4,linear,False,NA
beemlup1b1,9,5,linear,False,NA
beemlup1b1,9,6,linear,False,NA
beemlup1b1,9,7,linear,False,NA
beemlup1b1,9,8,linear,False,NA
beemlup1b1,10,0,linear,True,4
beemlup1b1,10,1,linear,False,NA
beemlup1b1,10,2,linear,False,NA
beemlup1b1,10,3,linear,False,NA
beemlup1b1,10,4,linear,False,NA
beemlup1b1,10,5,linear,False,NA
beemlup1b1,10,6,linear,False,NA
beemlup1b1,10,7,linear,False,NA
beemlup1b1,10,8,linear,False,NA
beemlup1b1,10,9,linear,False,NA
beemmcs6f1,5,0,polynomial,False,NA
beemmcs6f1,5,1,polynomial,False,NA
beemmcs6f1,5,2,polynomial,False,NA
beemmcs6f1,5,3,polynomial,False,NA
beemmcs6f1,5,4,polynomial,False,NA
beemmcs6f1,6,0,polynomial,False,NA
beemmcs6f1,6,1,polynomial,False,NA
beemmcs6f1,6,2,polynomial,False,NA
beemmcs6f1,6,3,polynomial,False,NA
beemmcs6f1,6,4,polynomial,False,NA
beemmcs6f1,6,5,polynomial,False,NA
beemmcs6f1,7,0,polynomial,False,NA
beemmcs6f1,7,1,polynomial,False,NA
beemmcs6f1,7,2,polynomial,False,NA
beemmcs6f1,7,3,polynomial,False,NA
beemmcs6f1,7,4,polynomial,False,NA
beemmcs6f1,7,5,polynomial,False,NA
beemmcs6f1,7,6,polynomial,False,NA
beemmcs6f1,8,0,polynomial,False,NA
beemmcs6f1,8,1,polynomial,False,NA
beemmcs6f1,8,2,polynomial,False,NA
beemmcs6f1,8,3,polynomial,False,NA
beemmcs6f1,8,4,polynomial,False,NA
beemmcs6f1,8,5,polynomial,False,NA
beemmcs6f1,8,6,polynomial,False,NA
beemmcs6f1,8,7,polynomial,False,NA
beemmcs6f1,9,0,polynomial,False,NA
beemmcs6f1,9,1,polynomial,False,NA
beemmcs6f1,9,2,polynomial,False,NA
beemmcs6f1,9,3,polynomial,False,NA
beemmcs6f1,9,4,polynomial,False,NA
beemmcs6f1,9,5,polynomial,False,NA
beemmcs6f1,9,6,polynomial,False,NA
beemmcs6f1,9,7,polynomial,False,NA
beemmcs6f1,9,8,polynomial,False,NA
beemmcs6f1,10,0,polynomial,False,NA
beemmcs6f1,10,1,polynomial,False,NA
beemmcs6f1,10,2,polynomial,False,NA
beemmcs6f1,10,3,polynomial,False,NA
beemmcs6f1,10,4,polynomial,False,NA
beemmcs6f1,10,5,polynomial,False,NA
beemmcs6f1,10,6,polynomial,False,NA
