instance_name,local_max_k,K,interpolant_status,smt2cnf_status,category
cal159,10,5,done,none,linear
cal159,10,6,done,none,linear
cal159,10,7,done,none,linear
cal159,10,8,done,none,linear
cal159,10,9,partial,none,linear
cal35,10,1,done,none,linear
cal35,10,2,done,none,linear
cal35,10,3,done,none,linear
cal35,10,4,done,none,linear
cal35,10,5,done,none,linear
cal35,10,6,done,none,linear
cal35,10,7,partial,none,linear
cal35,10,8,partial,none,linear
cal35,10,9,partial,none,linear
cal81,10,1,done,none,linear
cal81,10,2,done,none,linear
cal81,10,3,done,none,linear
cal81,10,4,done,none,linear
cal81,10,5,partial,none,linear
cal81,10,6,partial,none,linear
cal81,10,7,partial,none,linear
cal81,10,8,partial,none,linear
cal81,10,9,partial,none,linear
cmuperiodic,10,1,done,none,linear
cmuperiodic,10,2,done,none,linear
cmuperiodic,10,3,done,none,linear
cmuperiodic,10,4,done,none,linear
cmuperiodic,10,5,done,none,linear
cmuperiodic,10,6,done,none,linear
cmuperiodic,10,7,done,none,linear
cmuperiodic,10,8,done,none,linear
cmuperiodic,10,9,done,none,linear
counterp0,10,1,done,none,linear
counterp0,10,2,done,none,linear
counterp0,10,3,done,none,linear
counterp0,10,4,done,none,linear
counterp0,10,5,done,none,linear
counterp0,10,6,done,none,linear
counterp0,10,7,done,none,linear
counterp0,10,8,done,none,linear
counterp0,10,9,partial,none,linear
csmacdp2,10,1,done,none,linear
csmacdp2,10,2,done,none,linear
csmacdp2,10,3,done,none,linear
csmacdp2,10,4,done,none,linear
csmacdp2,10,5,done,none,linear
csmacdp2,10,6,done,none,linear
csmacdp2,10,7,partial,none,linear
csmacdp2,10,8,partial,none,linear
csmacdp2,10,9,partial,none,linear
dme6p1,10,1,done,none,linear
dme6p1,10,2,done,none,linear
dme6p1,10,3,partial,none,linear
dme6p1,10,4,partial,none,linear
dme6p1,10,5,partial,none,linear
dme6p1,10,6,partial,none,linear
dme6p1,10,7,partial,none,linear
dme6p1,10,8,partial,none,linear
dme6p1,10,9,partial,none,linear
dme6p1neg,10,1,done,none,linear
dme6p1neg,10,2,partial,none,linear
dme6p1neg,10,3,partial,none,linear
dme6p1neg,10,4,partial,none,linear
dme6p1neg,10,5,partial,none,linear
dme6p1neg,10,6,partial,none,linear
dme6p1neg,10,7,partial,none,linear
dme6p1neg,10,8,partial,none,linear
dme6p1neg,10,9,partial,none,linear
dspfilters_fastfir_second-p04,10,1,done,none,linear
dspfilters_fastfir_second-p04,10,2,done,none,linear
dspfilters_fastfir_second-p04,10,3,done,none,linear
dspfilters_fastfir_second-p04,10,4,done,none,linear
dspfilters_fastfir_second-p04,10,5,done,none,linear
dspfilters_fastfir_second-p04,10,6,partial,none,linear
dspfilters_fastfir_second-p04,10,7,done,none,linear
dspfilters_fastfir_second-p04,10,8,done,none,linear
dspfilters_fastfir_second-p04,10,9,done,none,linear
dspfilters_fastfir_second-p21,10,1,done,none,linear
dspfilters_fastfir_second-p21,10,2,done,none,linear
dspfilters_fastfir_second-p21,10,3,done,none,linear
dspfilters_fastfir_second-p21,10,4,done,none,linear
dspfilters_fastfir_second-p21,10,5,done,none,linear
dspfilters_fastfir_second-p21,10,6,done,none,linear
dspfilters_fastfir_second-p21,10,7,done,none,linear
dspfilters_fastfir_second-p21,10,8,done,none,linear
dspfilters_fastfir_second-p21,10,9,done,none,linear
eijks1196,10,1,done,none,linear
eijks1196,10,2,done,none,linear
eijks1196,10,3,done,none,linear
eijks1196,10,4,done,none,linear
eijks1196,10,5,done,none,linear
eijks1196,10,6,done,none,linear
eijks1196,10,7,done,none,linear
eijks1196,10,8,done,none,linear
eijks1196,10,9,done,none,linear
eijks1238,10,1,done,none,linear
eijks1238,10,2,done,none,linear
eijks1238,10,3,done,none,linear
eijks1238,10,4,done,none,linear
eijks1238,10,5,done,none,linear
eijks1238,10,6,done,none,linear
eijks1238,10,7,done,none,linear
eijks1238,10,8,done,none,linear
eijks1238,10,9,done,none,linear
eijks298,10,1,done,none,linear
eijks298,10,2,done,none,linear
eijks298,10,3,done,none,linear
eijks298,10,4,done,none,linear
eijks298,10,5,done,none,linear
eijks298,10,6,done,none,linear
eijks298,10,7,done,none,linear
eijks298,10,8,done,none,linear
eijks298,10,9,done,none,linear
eijks713,10,1,done,none,linear
eijks713,10,2,done,none,linear
eijks713,10,3,done,none,linear
eijks713,10,4,done,none,linear
eijks713,10,5,done,none,linear
eijks713,10,6,done,none,linear
eijks713,10,7,done,none,linear
eijks713,10,8,done,none,linear
eijks713,10,9,done,none,linear
gen10,10,1,done,none,linear
gen10,10,2,done,none,linear
gen10,10,3,done,none,linear
gen10,10,4,done,none,linear
gen10,10,5,done,none,linear
gen10,10,6,done,none,linear
gen10,10,7,done,none,linear
gen10,10,8,done,none,linear
gen10,10,9,done,none,linear
gen39,10,1,done,none,linear
gen39,10,2,done,none,linear
gen39,10,3,done,none,linear
gen39,10,4,done,none,linear
gen39,10,5,done,none,linear
gen39,10,6,done,none,linear
gen39,10,7,done,none,linear
gen39,10,8,done,none,linear
gen39,10,9,done,none,linear
intel001,10,1,done,none,linear
intel001,10,2,done,none,linear
intel001,10,3,done,none,linear
intel001,10,4,done,none,linear
intel001,10,5,done,none,linear
intel001,10,6,done,none,linear
intel001,10,7,done,none,linear
intel001,10,8,done,none,linear
intel001,10,9,done,none,linear
intel037,10,1,done,none,linear
intel037,10,2,done,none,linear
intel037,10,3,done,none,linear
intel037,10,4,done,none,linear
intel037,10,5,done,none,linear
intel037,10,6,done,none,linear
intel037,10,7,done,none,linear
intel037,10,8,done,none,linear
intel037,10,9,done,none,linear
intel038,10,1,done,none,linear
intel038,10,2,done,none,linear
intel038,10,3,done,none,linear
intel038,10,4,done,none,linear
intel038,10,5,done,none,linear
intel038,10,6,done,none,linear
intel038,10,7,done,none,linear
intel038,10,8,done,none,linear
intel038,10,9,done,none,linear
intel039,10,1,done,none,linear
intel039,10,2,done,none,linear
intel039,10,3,done,none,linear
intel039,10,4,done,none,linear
intel039,10,5,done,none,linear
intel039,10,6,done,none,linear
intel039,10,7,done,none,linear
intel039,10,8,done,none,linear
intel039,10,9,done,none,linear
intel042,10,1,done,none,linear
intel042,10,2,done,none,linear
intel042,10,3,done,none,linear
intel042,10,4,done,none,linear
intel042,10,5,done,none,linear
intel042,10,6,done,none,linear
intel042,10,7,done,none,linear
intel042,10,8,done,none,linear
intel042,10,9,done,none,linear
intel056,10,1,done,none,linear
intel056,10,2,done,none,linear
intel056,10,3,done,none,linear
intel056,10,4,done,none,linear
intel056,10,5,done,none,linear
intel056,10,6,done,none,linear
intel056,10,7,done,none,linear
intel056,10,8,done,none,linear
intel056,10,9,done,none,linear
intel057,10,1,done,none,linear
intel057,10,2,done,none,linear
intel057,10,3,done,none,linear
intel057,10,4,done,none,linear
intel057,10,5,partial,none,linear
intel057,10,6,done,none,linear
intel057,10,7,done,none,linear
intel057,10,8,done,none,linear
intel057,10,9,done,none,linear
intel061,10,1,done,none,linear
intel061,10,2,done,none,linear
intel061,10,3,done,none,linear
intel061,10,4,done,none,linear
intel061,10,5,done,none,linear
intel061,10,6,done,none,linear
intel061,10,7,done,none,linear
intel061,10,8,done,none,linear
intel061,10,9,done,none,linear
kenflashp01,10,1,done,none,linear
kenflashp01,10,2,done,none,linear
kenflashp01,10,3,done,none,linear
kenflashp01,10,4,done,none,linear
kenflashp01,10,5,done,none,linear
kenflashp01,10,6,done,none,linear
kenflashp01,10,7,done,none,linear
kenflashp01,10,8,done,none,linear
kenflashp01,10,9,done,none,linear
kenflashp03,10,1,done,none,linear
kenflashp03,10,2,done,none,linear
kenflashp03,10,3,done,none,linear
kenflashp03,10,4,done,none,linear
kenflashp03,10,5,done,none,linear
kenflashp03,10,6,done,none,linear
kenflashp03,10,7,done,none,linear
kenflashp03,10,8,done,none,linear
kenflashp03,10,9,done,none,linear
kenflashp04,10,1,done,none,linear
kenflashp04,10,2,done,none,linear
kenflashp04,10,3,done,none,linear
kenflashp04,10,4,done,none,linear
kenflashp04,10,5,done,none,linear
kenflashp04,10,6,done,none,linear
kenflashp04,10,7,done,none,linear
kenflashp04,10,8,done,none,linear
kenflashp04,10,9,done,none,linear
kenflashp07,10,1,done,none,linear
kenflashp07,10,2,done,none,linear
kenflashp07,10,3,done,none,linear
kenflashp07,10,4,done,none,linear
kenflashp07,10,5,done,none,linear
kenflashp07,10,6,done,none,linear
kenflashp07,10,7,done,none,linear
kenflashp07,10,8,done,none,linear
kenflashp07,10,9,done,none,linear
kenflashp08,10,1,done,none,linear
kenflashp08,10,2,done,none,linear
kenflashp08,10,3,done,none,linear
kenflashp08,10,4,done,none,linear
kenflashp08,10,5,done,none,linear
kenflashp08,10,6,done,none,linear
kenflashp08,10,7,done,none,linear
kenflashp08,10,8,done,none,linear
kenflashp08,10,9,done,none,linear
kenflashp09,10,1,done,none,linear
kenflashp09,10,2,done,none,linear
kenflashp09,10,3,done,none,linear
kenflashp09,10,4,done,none,linear
kenflashp09,10,5,done,none,linear
kenflashp09,10,6,done,none,linear
kenflashp09,10,7,done,none,linear
kenflashp09,10,8,done,none,linear
kenflashp09,10,9,done,none,linear
kenflashp10,10,1,done,none,linear
kenflashp10,10,2,done,none,linear
kenflashp10,10,3,done,none,linear
kenflashp10,10,4,done,none,linear
kenflashp10,10,5,done,none,linear
kenflashp10,10,6,done,none,linear
kenflashp10,10,7,done,none,linear
kenflashp10,10,8,done,none,linear
kenflashp10,10,9,done,none,linear
kenflashp13,10,1,done,none,linear
kenflashp13,10,2,done,none,linear
kenflashp13,10,3,done,none,linear
kenflashp13,10,4,done,none,linear
kenflashp13,10,5,done,none,linear
kenflashp13,10,6,done,none,linear
kenflashp13,10,7,done,none,linear
kenflashp13,10,8,done,none,linear
kenflashp13,10,9,done,none,linear
marlann_compute_cp_fail1-p2,10,1,done,none,linear
marlann_compute_cp_fail1-p2,10,2,done,none,linear
marlann_compute_cp_fail1-p2,10,3,done,none,linear
marlann_compute_cp_fail1-p2,10,4,done,none,linear
marlann_compute_cp_fail1-p2,10,5,done,none,linear
marlann_compute_cp_fail1-p2,10,6,done,none,linear
marlann_compute_cp_fail1-p2,10,7,done,none,linear
marlann_compute_cp_fail1-p2,10,8,done,none,linear
marlann_compute_cp_fail1-p2,10,9,done,none,linear
marlann_compute_cp_fail2-p0,10,1,done,none,linear
marlann_compute_cp_fail2-p0,10,2,done,none,linear
marlann_compute_cp_fail2-p0,10,3,done,none,linear
marlann_compute_cp_fail2-p0,10,4,done,none,linear
marlann_compute_cp_fail2-p0,10,5,done,none,linear
marlann_compute_cp_fail2-p0,10,6,done,none,linear
marlann_compute_cp_fail2-p0,10,7,done,none,linear
marlann_compute_cp_fail2-p0,10,8,done,none,linear
marlann_compute_cp_fail2-p0,10,9,done,none,linear
marlann_compute_cp_pass-p2,10,1,done,none,linear
marlann_compute_cp_pass-p2,10,2,done,none,linear
marlann_compute_cp_pass-p2,10,3,done,none,linear
marlann_compute_cp_pass-p2,10,4,done,none,linear
marlann_compute_cp_pass-p2,10,5,done,none,linear
marlann_compute_cp_pass-p2,10,6,done,none,linear
marlann_compute_cp_pass-p2,10,7,done,none,linear
marlann_compute_cp_pass-p2,10,8,done,none,linear
marlann_compute_cp_pass-p2,10,9,done,none,linear
mentorbm1or,10,1,done,none,linear
mentorbm1or,10,2,done,none,linear
mentorbm1or,10,3,done,none,linear
mentorbm1or,10,4,done,none,linear
mentorbm1or,10,5,done,none,linear
mentorbm1or,10,6,done,none,linear
mentorbm1or,10,7,done,none,linear
mentorbm1or,10,8,done,none,linear
mentorbm1or,10,9,done,none,linear
mentorbm1p01,10,1,done,none,linear
mentorbm1p01,10,2,done,none,linear
mentorbm1p01,10,3,done,none,linear
mentorbm1p01,10,4,done,none,linear
mentorbm1p01,10,5,done,none,linear
mentorbm1p01,10,6,done,none,linear
mentorbm1p01,10,7,done,none,linear
mentorbm1p01,10,8,done,none,linear
mentorbm1p01,10,9,done,none,linear
mentorbm1p07,10,1,done,none,linear
mentorbm1p07,10,2,done,none,linear
mentorbm1p07,10,3,done,none,linear
mentorbm1p07,10,4,done,none,linear
mentorbm1p07,10,5,done,none,linear
mentorbm1p07,10,6,done,none,linear
mentorbm1p07,10,7,done,none,linear
mentorbm1p07,10,8,done,none,linear
mentorbm1p07,10,9,done,none,linear
mul7,10,1,done,none,linear
mul7,10,2,partial,none,linear
mul7,10,3,partial,none,linear
mul7,10,4,partial,none,linear
mul7,10,5,partial,none,linear
mul7,10,6,partial,none,linear
mul7,10,7,partial,none,linear
mul7,10,8,partial,none,linear
mul7,10,9,partial,none,linear
mul9,10,1,done,none,linear
mul9,10,2,none,none,linear
mul9,10,3,none,none,linear
mul9,10,4,none,none,linear
mul9,10,5,none,none,linear
mul9,10,6,none,none,linear
mul9,10,7,none,none,linear
mul9,10,8,none,none,linear
mul9,10,9,none,none,linear
mutexp0,10,1,done,none,linear
mutexp0,10,2,done,none,linear
mutexp0,10,3,done,none,linear
mutexp0,10,4,done,none,linear
mutexp0,10,5,done,none,linear
mutexp0,10,6,done,none,linear
mutexp0,10,7,partial,none,linear
mutexp0,10,8,partial,none,linear
mutexp0,10,9,partial,none,linear
ndista128,10,1,done,none,linear
ndista128,10,2,done,none,linear
ndista128,10,3,done,none,linear
ndista128,10,4,done,none,linear
ndista128,10,5,done,none,linear
ndista128,10,6,done,none,linear
ndista128,10,7,done,none,linear
ndista128,10,8,done,none,linear
ndista128,10,9,done,none,linear
ndista262144,10,1,done,none,linear
ndista262144,10,2,done,none,linear
ndista262144,10,3,done,none,linear
ndista262144,10,4,done,none,linear
ndista262144,10,5,done,none,linear
ndista262144,10,6,done,none,linear
ndista262144,10,7,done,none,linear
ndista262144,10,8,done,none,linear
ndista262144,10,9,done,none,linear
neclaftp1002,10,1,done,none,linear
neclaftp1002,10,2,done,none,linear
neclaftp1002,10,3,done,none,linear
neclaftp1002,10,4,done,none,linear
neclaftp1002,10,5,done,none,linear
neclaftp1002,10,6,done,none,linear
neclaftp1002,10,7,done,none,linear
neclaftp1002,10,8,done,none,linear
neclaftp1002,10,9,done,none,linear
neclaftp2001,10,1,done,none,linear
neclaftp2001,10,2,done,none,linear
neclaftp2001,10,3,done,none,linear
neclaftp2001,10,4,done,none,linear
neclaftp2001,10,5,done,none,linear
neclaftp2001,10,6,done,none,linear
neclaftp2001,10,7,done,none,linear
neclaftp2001,10,8,done,none,linear
neclaftp2001,10,9,done,none,linear
neclaftp2002,10,1,done,none,linear
neclaftp2002,10,2,done,none,linear
neclaftp2002,10,3,done,none,linear
neclaftp2002,10,4,done,none,linear
neclaftp2002,10,5,done,none,linear
neclaftp2002,10,6,done,none,linear
neclaftp2002,10,7,done,none,linear
neclaftp2002,10,8,done,none,linear
neclaftp2002,10,9,done,none,linear
neclaftp4001,10,1,done,none,linear
neclaftp4001,10,2,done,none,linear
neclaftp4001,10,3,done,none,linear
neclaftp4001,10,4,done,none,linear
neclaftp4001,10,5,done,none,linear
neclaftp4001,10,6,done,none,linear
neclaftp4001,10,7,done,none,linear
neclaftp4001,10,8,done,none,linear
neclaftp4001,10,9,done,none,linear
neclaftp4002,10,1,done,none,linear
neclaftp4002,10,2,done,none,linear
neclaftp4002,10,3,done,none,linear
neclaftp4002,10,4,done,none,linear
neclaftp4002,10,5,done,none,linear
neclaftp4002,10,6,done,none,linear
neclaftp4002,10,7,done,none,linear
neclaftp4002,10,8,done,none,linear
neclaftp4002,10,9,done,none,linear
neclaftp5001,10,1,done,none,linear
neclaftp5001,10,2,done,none,linear
neclaftp5001,10,3,done,none,linear
neclaftp5001,10,4,done,none,linear
neclaftp5001,10,5,done,none,linear
neclaftp5001,10,6,done,none,linear
neclaftp5001,10,7,done,none,linear
neclaftp5001,10,8,done,none,linear
neclaftp5001,10,9,done,none,linear
neclatcas1a001,10,1,done,none,linear
neclatcas1a001,10,2,done,none,linear
neclatcas1a001,10,3,done,none,linear
neclatcas1a001,10,4,done,none,linear
neclatcas1a001,10,5,done,none,linear
neclatcas1a001,10,6,done,none,linear
neclatcas1a001,10,7,done,none,linear
neclatcas1a001,10,8,done,none,linear
neclatcas1a001,10,9,done,none,linear
nusmvguidancep1,10,1,done,none,linear
nusmvguidancep1,10,2,done,none,linear
nusmvguidancep1,10,3,done,none,linear
nusmvguidancep1,10,4,done,none,linear
nusmvguidancep1,10,5,done,none,linear
nusmvguidancep1,10,6,done,none,linear
nusmvguidancep1,10,7,done,none,linear
nusmvguidancep1,10,8,done,none,linear
nusmvguidancep1,10,9,done,none,linear
nusmvreactorp1,10,1,done,none,linear
nusmvreactorp1,10,2,done,none,linear
nusmvreactorp1,10,3,done,none,linear
nusmvreactorp1,10,4,done,none,linear
nusmvreactorp1,10,5,done,none,linear
nusmvreactorp1,10,6,done,none,linear
nusmvreactorp1,10,7,done,none,linear
nusmvreactorp1,10,8,done,none,linear
nusmvreactorp1,10,9,done,none,linear
nusmvreactorp3,10,1,done,none,linear
nusmvreactorp3,10,2,done,none,linear
nusmvreactorp3,10,3,done,none,linear
nusmvreactorp3,10,4,done,none,linear
nusmvreactorp3,10,5,done,none,linear
nusmvreactorp3,10,6,done,none,linear
nusmvreactorp3,10,7,done,none,linear
nusmvreactorp3,10,8,done,none,linear
nusmvreactorp3,10,9,done,none,linear
nusmvsyncarb5p2,10,1,done,none,linear
nusmvsyncarb5p2,10,2,done,none,linear
nusmvsyncarb5p2,10,3,done,none,linear
nusmvsyncarb5p2,10,4,done,none,linear
nusmvsyncarb5p2,10,5,done,none,linear
nusmvsyncarb5p2,10,6,done,none,linear
nusmvsyncarb5p2,10,7,done,none,linear
nusmvsyncarb5p2,10,8,done,none,linear
nusmvsyncarb5p2,10,9,done,none,linear
nusmvtcasp2,10,1,done,none,linear
nusmvtcasp2,10,2,done,none,linear
nusmvtcasp2,10,3,done,none,linear
nusmvtcasp2,10,4,done,none,linear
nusmvtcasp2,10,5,done,none,linear
nusmvtcasp2,10,6,done,none,linear
nusmvtcasp2,10,7,done,none,linear
nusmvtcasp2,10,8,done,none,linear
nusmvtcasp2,10,9,done,none,linear
nusmvtcasp3,10,1,done,none,linear
nusmvtcasp3,10,2,done,none,linear
nusmvtcasp3,10,3,done,none,linear
nusmvtcasp3,10,4,done,none,linear
nusmvtcasp3,10,5,done,none,linear
nusmvtcasp3,10,6,done,none,linear
nusmvtcasp3,10,7,done,none,linear
nusmvtcasp3,10,8,done,none,linear
nusmvtcasp3,10,9,done,none,linear
nusmvtcastp3,10,1,done,none,linear
nusmvtcastp3,10,2,done,none,linear
nusmvtcastp3,10,3,done,none,linear
nusmvtcastp3,10,4,done,none,linear
nusmvtcastp3,10,5,done,none,linear
nusmvtcastp3,10,6,done,none,linear
nusmvtcastp3,10,7,done,none,linear
nusmvtcastp3,10,8,done,none,linear
nusmvtcastp3,10,9,done,none,linear
oc8051gm1edata,10,1,done,none,linear
oc8051gm1edata,10,2,done,none,linear
oc8051gm1edata,10,3,done,none,linear
oc8051gm1edata,10,4,done,none,linear
oc8051gm1edata,10,5,done,none,linear
oc8051gm1edata,10,6,done,none,linear
oc8051gm1edata,10,7,done,none,linear
oc8051gm1edata,10,8,done,none,linear
oc8051gm1edata,10,9,done,none,linear
oc8051gm2daddr,10,1,done,none,linear
oc8051gm2daddr,10,2,done,none,linear
oc8051gm2daddr,10,3,done,none,linear
oc8051gm2daddr,10,4,done,none,linear
oc8051gm2daddr,10,5,done,none,linear
oc8051gm2daddr,10,6,done,none,linear
oc8051gm2daddr,10,7,done,none,linear
oc8051gm2daddr,10,8,done,none,linear
oc8051gm2daddr,10,9,done,none,linear
oc8051gm7daddr,10,1,done,none,linear
oc8051gm7daddr,10,2,done,none,linear
oc8051gm7daddr,10,3,done,none,linear
oc8051gm7daddr,10,4,done,none,linear
oc8051gm7daddr,10,5,done,none,linear
oc8051gm7daddr,10,6,done,none,linear
oc8051gm7daddr,10,7,done,none,linear
oc8051gm7daddr,10,8,done,none,linear
oc8051gm7daddr,10,9,done,none,linear
oc8051gm98addr,10,1,done,none,linear
oc8051gm98addr,10,2,done,none,linear
oc8051gm98addr,10,3,done,none,linear
oc8051gm98addr,10,4,done,none,linear
oc8051gm98addr,10,5,done,none,linear
oc8051gm98addr,10,6,done,none,linear
oc8051gm98addr,10,7,done,none,linear
oc8051gm98addr,10,8,done,none,linear
oc8051gm98addr,10,9,done,none,linear
oc8051gmcadata,10,1,done,none,linear
oc8051gmcadata,10,2,done,none,linear
oc8051gmcadata,10,3,done,none,linear
oc8051gmcadata,10,4,done,none,linear
oc8051gmcadata,10,5,done,none,linear
oc8051gmcadata,10,6,done,none,linear
oc8051gmcadata,10,7,done,none,linear
oc8051gmcadata,10,8,done,none,linear
oc8051gmcadata,10,9,done,none,linear
oc8051gmfbaddr,10,1,done,none,linear
oc8051gmfbaddr,10,2,done,none,linear
oc8051gmfbaddr,10,3,done,none,linear
oc8051gmfbaddr,10,4,done,none,linear
oc8051gmfbaddr,10,5,done,none,linear
oc8051gmfbaddr,10,6,done,none,linear
oc8051gmfbaddr,10,7,done,none,linear
oc8051gmfbaddr,10,8,done,none,linear
oc8051gmfbaddr,10,9,done,none,linear
oski15a01b01s,10,1,done,none,linear
oski15a01b01s,10,2,done,none,linear
oski15a01b01s,10,3,done,none,linear
oski15a01b01s,10,4,done,none,linear
oski15a01b01s,10,5,done,none,linear
oski15a01b01s,10,6,done,none,linear
oski15a01b01s,10,7,done,none,linear
oski15a01b01s,10,8,none,none,linear
oski15a01b01s,10,9,partial,none,linear
oski15a01b04s,10,1,done,none,linear
oski15a01b04s,10,2,done,none,linear
oski15a01b04s,10,3,done,none,linear
oski15a01b04s,10,4,done,none,linear
oski15a01b04s,10,5,done,none,linear
oski15a01b04s,10,6,done,none,linear
oski15a01b04s,10,7,done,none,linear
oski15a01b04s,10,8,done,none,linear
oski15a01b04s,10,9,done,none,linear
oski15a01b05s,10,1,done,none,linear
oski15a01b05s,10,2,done,none,linear
oski15a01b05s,10,3,done,none,linear
oski15a01b05s,10,4,done,none,linear
oski15a01b05s,10,5,done,none,linear
oski15a01b05s,10,6,done,none,linear
oski15a01b05s,10,7,done,none,linear
oski15a01b05s,10,8,done,none,linear
oski15a01b05s,10,9,partial,none,linear
oski15a01b09s,10,1,done,none,linear
oski15a01b09s,10,2,done,none,linear
oski15a01b09s,10,3,done,none,linear
oski15a01b09s,10,4,partial,none,linear
oski15a01b09s,10,5,partial,none,linear
oski15a01b09s,10,6,partial,none,linear
oski15a01b09s,10,7,none,none,linear
oski15a01b09s,10,8,none,none,linear
oski15a01b09s,10,9,partial,none,linear
oski15a01b10s,10,1,done,none,linear
oski15a01b10s,10,2,done,none,linear
oski15a01b10s,10,3,done,none,linear
oski15a01b10s,10,4,done,none,linear
oski15a01b10s,10,5,done,none,linear
oski15a01b10s,10,6,done,none,linear
oski15a01b10s,10,7,done,none,linear
oski15a01b10s,10,8,done,none,linear
oski15a01b10s,10,9,done,none,linear
oski15a01b11s,10,1,done,none,linear
oski15a01b11s,10,2,done,none,linear
oski15a01b11s,10,3,done,none,linear
oski15a01b11s,10,4,done,none,linear
oski15a01b11s,10,5,done,none,linear
oski15a01b11s,10,6,done,none,linear
oski15a01b11s,10,7,done,none,linear
oski15a01b11s,10,8,done,none,linear
oski15a01b11s,10,9,done,none,linear
oski15a01b13s,10,1,done,none,linear
oski15a01b13s,10,2,done,none,linear
oski15a01b13s,10,3,done,none,linear
oski15a01b13s,10,4,done,none,linear
oski15a01b13s,10,5,partial,none,linear
oski15a01b13s,10,6,partial,none,linear
oski15a01b13s,10,7,none,none,linear
oski15a01b13s,10,8,none,none,linear
oski15a01b13s,10,9,partial,none,linear
oski15a01b15s,10,1,partial,none,linear
oski15a01b15s,10,2,done,none,linear
oski15a01b15s,10,3,done,none,linear
oski15a01b15s,10,4,done,none,linear
oski15a01b15s,10,5,done,none,linear
oski15a01b15s,10,6,done,none,linear
oski15a01b15s,10,7,done,none,linear
oski15a01b15s,10,8,done,none,linear
oski15a01b15s,10,9,done,none,linear
oski15a01b16s,10,1,done,none,linear
oski15a01b16s,10,2,done,none,linear
oski15a01b16s,10,3,done,none,linear
oski15a01b16s,10,4,done,none,linear
oski15a01b16s,10,5,done,none,linear
oski15a01b16s,10,6,done,none,linear
oski15a01b16s,10,7,done,none,linear
oski15a01b16s,10,8,done,none,linear
oski15a01b16s,10,9,done,none,linear
oski15a01b17s,10,1,partial,none,linear
oski15a01b17s,10,2,done,none,linear
oski15a01b17s,10,3,done,none,linear
oski15a01b17s,10,4,done,none,linear
oski15a01b17s,10,5,done,none,linear
oski15a01b17s,10,6,done,none,linear
oski15a01b17s,10,7,done,none,linear
oski15a01b17s,10,8,done,none,linear
oski15a01b17s,10,9,done,none,linear
oski15a01b19s,10,1,done,none,linear
oski15a01b19s,10,2,done,none,linear
oski15a01b19s,10,3,done,none,linear
oski15a01b19s,10,4,done,none,linear
oski15a01b19s,10,5,partial,none,linear
oski15a01b19s,10,6,partial,none,linear
oski15a01b19s,10,7,none,none,linear
oski15a01b19s,10,8,none,none,linear
oski15a01b19s,10,9,partial,none,linear
oski15a01b20s,10,1,done,none,linear
oski15a01b20s,10,2,done,none,linear
oski15a01b20s,10,3,done,none,linear
oski15a01b20s,10,4,done,none,linear
oski15a01b20s,10,5,done,none,linear
oski15a01b20s,10,6,done,none,linear
oski15a01b20s,10,7,done,none,linear
oski15a01b20s,10,8,done,none,linear
oski15a01b20s,10,9,done,none,linear
oski15a01b21s,10,1,partial,none,linear
oski15a01b21s,10,2,done,none,linear
oski15a01b21s,10,3,done,none,linear
oski15a01b21s,10,4,done,none,linear
oski15a01b21s,10,5,done,none,linear
oski15a01b21s,10,6,done,none,linear
oski15a01b21s,10,7,done,none,linear
oski15a01b21s,10,8,done,none,linear
oski15a01b21s,10,9,done,none,linear
oski15a01b22s,10,1,done,none,linear
oski15a01b22s,10,2,done,none,linear
oski15a01b22s,10,3,done,none,linear
oski15a01b22s,10,4,done,none,linear
oski15a01b22s,10,5,done,none,linear
oski15a01b22s,10,6,done,none,linear
oski15a01b22s,10,7,done,none,linear
oski15a01b22s,10,8,done,none,linear
oski15a01b22s,10,9,done,none,linear
oski15a01b23s,10,1,partial,none,linear
oski15a01b23s,10,2,done,none,linear
oski15a01b23s,10,3,done,none,linear
oski15a01b23s,10,4,done,none,linear
oski15a01b23s,10,5,done,none,linear
oski15a01b23s,10,6,done,none,linear
oski15a01b23s,10,7,done,none,linear
oski15a01b23s,10,8,done,none,linear
oski15a01b23s,10,9,done,none,linear
oski15a01b24s,10,1,done,none,linear
oski15a01b24s,10,2,done,none,linear
oski15a01b24s,10,3,done,none,linear
oski15a01b24s,10,4,done,none,linear
oski15a01b24s,10,5,done,none,linear
oski15a01b24s,10,6,partial,none,linear
oski15a01b24s,10,7,done,none,linear
oski15a01b24s,10,8,done,none,linear
oski15a01b24s,10,9,done,none,linear
oski15a01b25s,10,1,partial,none,linear
oski15a01b25s,10,2,done,none,linear
oski15a01b25s,10,3,done,none,linear
oski15a01b25s,10,4,done,none,linear
oski15a01b25s,10,5,done,none,linear
oski15a01b25s,10,6,done,none,linear
oski15a01b25s,10,7,done,none,linear
oski15a01b25s,10,8,done,none,linear
oski15a01b25s,10,9,done,none,linear
oski15a01b27s,10,1,partial,none,linear
oski15a01b27s,10,2,done,none,linear
oski15a01b27s,10,3,done,none,linear
oski15a01b27s,10,4,done,none,linear
oski15a01b27s,10,5,done,none,linear
oski15a01b27s,10,6,done,none,linear
oski15a01b27s,10,7,done,none,linear
oski15a01b27s,10,8,done,none,linear
oski15a01b27s,10,9,done,none,linear
oski15a01b29s,10,1,partial,none,linear
oski15a01b29s,10,2,done,none,linear
oski15a01b29s,10,3,done,none,linear
